id,category,register,cmi,n_english_tokens,n_tamil_tokens,n_total_tokens,formal_verb_count,tamil_noun_count,formal_pronoun_count,formal_polite_count,formal_compound_count,issues,needs_fix
1572,age_limit,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1573,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1574,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1575,age_limit,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1576,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1577,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1578,age_limit,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
1579,age_limit,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1580,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1581,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1582,age_limit,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
1583,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1584,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1585,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1586,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1587,age_limit,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1588,age_limit,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1589,age_limit,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1590,age_limit,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
1591,age_limit,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
1592,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1593,age_limit,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
1594,age_limit,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1595,age_limit,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1596,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1597,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1598,age_limit,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1599,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1600,age_limit,COLLOQUIAL,5.88,1,16,17,0,0,0,0,0,,False
1601,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1602,age_limit,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1603,age_limit,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1604,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1605,age_limit,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1606,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1607,age_limit,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
1608,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1609,age_limit,COLLOQUIAL,33.33,1,2,3,0,0,0,0,0,,False
1610,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1611,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1612,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1613,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1614,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1615,age_limit,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1616,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1617,age_limit,MIXED,0.0,0,13,13,0,0,0,0,0,,True
1618,age_limit,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1619,age_limit,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1620,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1621,age_limit,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1622,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1623,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1624,age_limit,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1625,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1626,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1627,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1628,age_limit,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1629,age_limit,MIXED,0.0,0,9,9,0,0,0,0,0,,True
1630,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1631,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1632,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1633,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1634,age_limit,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1635,age_limit,MIXED,0.0,0,8,8,0,0,0,0,0,,True
1636,age_limit,MIXED,0.0,0,9,9,0,0,0,0,0,,True
1637,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1638,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1639,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1640,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1641,age_limit,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1642,age_limit,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1643,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1644,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1645,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1646,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1647,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1648,age_limit,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1649,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1650,age_limit,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1651,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1652,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1653,age_limit,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1654,age_limit,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
1655,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1656,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1657,age_limit,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1658,age_limit,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1659,age_limit,MIXED,0.0,0,3,3,0,0,0,0,0,,True
1660,age_limit,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1661,age_limit,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1662,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1663,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1664,age_limit,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1665,age_limit,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1666,age_limit,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1667,pin_blocked,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1668,pin_blocked,MIXED,0.0,0,12,12,0,0,0,0,0,,True
1669,pin_blocked,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
1670,pin_blocked,MIXED,0.0,0,12,12,0,0,0,0,0,,True
1671,pin_blocked,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1672,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1673,pin_blocked,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1674,pin_blocked,MIXED,0.0,0,14,14,0,0,0,0,0,,True
1675,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1676,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1677,pin_blocked,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1678,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1679,pin_blocked,MIXED,0.0,0,9,9,0,0,0,0,0,,True
1680,pin_blocked,MIXED,0.0,0,8,8,0,0,0,0,0,,True
1681,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1682,pin_blocked,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
1683,pin_blocked,MIXED,0.0,0,11,11,0,0,0,0,0,,True
1684,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1685,pin_blocked,COLLOQUIAL,5.88,1,16,17,0,0,0,0,0,,False
1686,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1687,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1688,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1689,pin_blocked,MIXED,0.0,0,8,8,0,0,0,0,0,,True
1690,pin_blocked,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
1691,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1692,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1693,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1694,pin_blocked,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1695,pin_blocked,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1696,pin_blocked,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1697,pin_blocked,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
1698,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1699,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1700,pin_blocked,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1701,pin_blocked,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
1702,pin_blocked,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1703,pin_blocked,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1704,pin_blocked,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1705,pin_blocked,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
1706,pin_blocked,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1707,pin_blocked,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
1708,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1709,pin_blocked,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
1710,pin_blocked,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
1711,pin_blocked,MIXED,0.0,0,8,8,0,0,0,0,0,,True
1712,pin_blocked,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1713,pin_blocked,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1714,pin_blocked,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
1715,pin_blocked,COLLOQUIAL,6.25,1,15,16,0,0,0,0,0,,False
1716,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1717,pin_blocked,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1718,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1719,pin_blocked,COLLOQUIAL,30.77,4,9,13,0,0,0,0,0,,False
1720,pin_blocked,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1721,pin_blocked,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
1722,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1723,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1725,pin_blocked,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1726,pin_blocked,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
1727,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1728,pin_blocked,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
1729,pin_blocked,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1730,pin_blocked,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1731,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1732,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1733,pin_blocked,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1734,pin_blocked,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1735,pin_blocked,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1736,pin_blocked,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1737,pin_blocked,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
1738,pin_blocked,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1739,pin_blocked,COLLOQUIAL,30.77,4,9,13,0,0,0,0,0,,False
1740,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1741,pin_blocked,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
1742,pin_blocked,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1743,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1744,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1745,pin_blocked,MIXED,0.0,0,8,8,0,0,0,0,0,,True
1746,pin_blocked,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1747,pin_blocked,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1748,pin_blocked,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1749,pin_blocked,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1750,pin_blocked,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1751,pin_blocked,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
1752,pin_blocked,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
1753,pin_blocked,COLLOQUIAL,12.5,2,14,16,0,0,0,0,0,,False
1754,pin_blocked,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1755,pin_blocked,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1756,pin_blocked,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1757,pin_blocked,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1758,pin_blocked,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
1759,pin_blocked,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
1760,pin_blocked,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
1761,pin_blocked,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
1762,pin_blocked,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1763,pin_blocked,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
1764,pin_blocked,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1765,pin_blocked,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
1766,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1767,pin_blocked,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
1768,pin_blocked,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1769,pin_blocked,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
1770,pin_blocked,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
1771,pin_blocked,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
1772,pin_blocked,COLLOQUIAL,33.33,4,8,12,0,0,0,0,0,,False
1773,pin_blocked,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1774,pin_blocked,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
1775,pin_blocked,COLLOQUIAL,20.0,3,12,15,0,0,0,0,0,,False
1776,pin_blocked,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
1777,pin_blocked,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1778,pin_blocked,MIXED,0.0,0,10,10,0,0,0,0,0,,True
1779,pin_blocked,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1780,pin_blocked,MIXED,0.0,0,9,9,0,0,0,0,0,,True
1781,pin_blocked,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
1782,contactless_not_working,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
1783,contactless_not_working,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
1784,contactless_not_working,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1785,contactless_not_working,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1786,contactless_not_working,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1787,contactless_not_working,COLLOQUIAL,5.56,1,17,18,0,0,0,0,0,,False
1788,contactless_not_working,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1789,contactless_not_working,COLLOQUIAL,8.33,2,22,24,0,0,0,0,0,,False
1790,contactless_not_working,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1791,contactless_not_working,MIXED,0.0,0,9,9,0,0,0,0,0,,True
1792,contactless_not_working,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1793,contactless_not_working,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1794,contactless_not_working,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1795,contactless_not_working,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1796,contactless_not_working,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1797,contactless_not_working,COLLOQUIAL,13.64,3,19,22,0,0,0,0,0,,False
1798,contactless_not_working,MIXED,0.0,0,10,10,0,0,0,0,0,,True
1799,contactless_not_working,COLLOQUIAL,6.67,1,14,15,0,0,0,0,0,,False
1800,contactless_not_working,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1801,contactless_not_working,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1802,contactless_not_working,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1803,contactless_not_working,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1804,contactless_not_working,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1805,contactless_not_working,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1806,contactless_not_working,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1807,contactless_not_working,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1808,contactless_not_working,COLLOQUIAL,6.67,1,14,15,0,0,0,0,0,,False
1809,contactless_not_working,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1810,contactless_not_working,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
1811,contactless_not_working,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
1812,contactless_not_working,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1813,contactless_not_working,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
1814,contactless_not_working,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1815,contactless_not_working,COLLOQUIAL,36.36,4,7,11,0,0,0,0,0,,False
1816,contactless_not_working,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
1817,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
1818,top_up_by_bank_transfer_charge,COLLOQUIAL,44.44,5,4,9,0,0,0,0,0,,False
1819,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1820,top_up_by_bank_transfer_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1821,top_up_by_bank_transfer_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
1822,top_up_by_bank_transfer_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1823,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
1824,top_up_by_bank_transfer_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1825,top_up_by_bank_transfer_charge,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1826,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1827,top_up_by_bank_transfer_charge,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
1828,top_up_by_bank_transfer_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1829,top_up_by_bank_transfer_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1830,top_up_by_bank_transfer_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1831,top_up_by_bank_transfer_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1832,top_up_by_bank_transfer_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1833,top_up_by_bank_transfer_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1834,top_up_by_bank_transfer_charge,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1835,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1836,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
1837,top_up_by_bank_transfer_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1838,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1839,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
1840,top_up_by_bank_transfer_charge,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1841,top_up_by_bank_transfer_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
1842,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1843,top_up_by_bank_transfer_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1844,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
1845,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
1846,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1847,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1848,top_up_by_bank_transfer_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
1849,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1850,top_up_by_bank_transfer_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
1851,top_up_by_bank_transfer_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
1852,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1853,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1854,top_up_by_bank_transfer_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1855,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1856,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1857,top_up_by_bank_transfer_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1858,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1859,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1860,top_up_by_bank_transfer_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1861,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1862,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
1863,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,1,2,3,0,0,0,0,0,,False
1864,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1865,top_up_by_bank_transfer_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
1866,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,5,5,10,0,0,0,0,0,,False
1867,top_up_by_bank_transfer_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
1868,top_up_by_bank_transfer_charge,MIXED,0.0,0,5,5,0,0,0,0,0,,True
1869,top_up_by_bank_transfer_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
1870,top_up_by_bank_transfer_charge,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1871,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1872,top_up_by_bank_transfer_charge,MIXED,0.0,0,6,6,0,0,0,0,0,,True
1873,top_up_by_bank_transfer_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
1874,top_up_by_bank_transfer_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
1875,top_up_by_bank_transfer_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
1876,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1877,top_up_by_bank_transfer_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
1878,top_up_by_bank_transfer_charge,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1879,top_up_by_bank_transfer_charge,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1880,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1881,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
1882,top_up_by_bank_transfer_charge,MIXED,0.0,0,7,7,0,0,0,0,0,,True
1883,top_up_by_bank_transfer_charge,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
1884,top_up_by_bank_transfer_charge,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
1885,top_up_by_bank_transfer_charge,MIXED,0.0,0,4,4,0,0,0,0,0,,True
1886,top_up_by_bank_transfer_charge,COLLOQUIAL,38.46,5,8,13,0,0,0,0,0,,False
1887,top_up_by_bank_transfer_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
1888,top_up_by_bank_transfer_charge,MIXED,0.0,0,9,9,0,0,0,0,0,,True
1889,top_up_by_bank_transfer_charge,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
1890,top_up_by_bank_transfer_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
1891,top_up_by_bank_transfer_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
